"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.8,6,100,1.8,"DELTA",2026-02-05 20:52:20.099494
2,"Punto grid",41.3206,1.3658,0,7.4,7.6,100,2.4,"DELTA",2026-02-05 20:52:20.239799
3,"Punto grid",41.3606,1.3658,0,8.9,9.3,100,2.8,"DELTA",2026-02-05 20:52:20.361973
4,"Punto grid",41.4006,1.3658,0,8.9,9.3,100,2.8,"BAJO LLOBREGAT",2026-02-05 20:52:20.484517
5,"Punto grid",41.4406,1.3658,0,10.6,11.4,100,3.6,"BAJO LLOBREGAT",2026-02-05 20:52:20.606861
6,"Punto grid",41.4806,1.3658,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 20:52:20.728536
7,"Punto grid",41.5206,1.3658,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 20:52:20.85155
8,"Punto grid",41.5606,1.3658,0,14.9,15.1,100,5,"BAJO LLOBREGAT",2026-02-05 20:52:20.974074
9,"Punto grid",41.6006,1.3658,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 20:52:21.095624
10,"Punto grid",41.6406,1.3658,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 20:52:21.217486
11,"Punto grid",41.6806,1.3658,0,18.2,18.4,100,5.4,"BAJO LLOBREGAT",2026-02-05 20:52:21.339805
12,"Punto grid",41.7206,1.3658,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 20:52:21.461183
13,"Punto grid",41.7606,1.3658,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 20:52:21.584801
14,"Punto grid",41.8006,1.3658,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 20:52:21.705437
15,"Punto grid",41.8406,1.3658,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 20:52:21.826371
16,"Punto grid",41.8806,1.3658,0,24.8,24.8,100,6.6,"MEDIO LLOBREGAT",2026-02-05 20:52:21.948758
17,"Punto grid",41.9206,1.3658,0,26.8,26.8,100,6.2,"MEDIO LLOBREGAT",2026-02-05 20:52:22.068869
18,"Punto grid",41.9606,1.3658,0,26.8,26.8,100,6.2,"MEDIO LLOBREGAT",2026-02-05 20:52:22.19055
19,"Punto grid",42.0006,1.3658,0,27.7,27.7,100,5.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.310825
20,"Punto grid",42.0406,1.3658,0,29.3,29.3,100,6.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.430871
21,"Punto grid",42.0806,1.3658,0,31.6,32,100,6.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.550931
22,"Punto grid",42.1206,1.3658,0,35.6,38.1,100,8.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.671355
23,"Punto grid",42.1606,1.3658,0,36.3,39.1,100,8.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.791655
24,"Punto grid",42.2006,1.3658,0,39.5,41.2,100,10.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:22.912726
25,"Punto grid",42.2406,1.3658,0,35.3,36.3,100,8.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:23.032728
26,"Punto grid",42.2806,1.3658,0,36.4,36.7,100,7.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 20:52:23.153624
27,"Punto grid",41.2806,1.4058,0,5.8,6,100,1.8,"DELTA",2026-02-05 20:52:23.274707
28,"Punto grid",41.3206,1.4058,0,7.4,7.6,100,2.4,"DELTA",2026-02-05 20:52:23.396027
29,"Punto grid",41.3606,1.4058,0,8.9,9.3,100,2.8,"DELTA",2026-02-05 20:52:23.517889
30,"Punto grid",41.4006,1.4058,0,9.6,10.4,100,3.4,"BAJO LLOBREGAT",2026-02-05 20:52:23.638796
31,"Punto grid",41.4406,1.4058,0,10.6,11.4,100,3.6,"BAJO LLOBREGAT",2026-02-05 20:52:23.759181
